Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
31,31,Apr 30,@,OAK,L2-5,8.0,8,5,5,0,3,9,2,1,3.81,35,135,84,0,0,1,1,31,2,0,0,0,0,0,0,3,Phil Cuzzi,M.Keller (4-50-L) L.Ortiz (1) J.Fleming (2)
32,32,May 1,@,OAK,L0-4,8.0,6,4,3,1,5,6,2,0,3.80,36,128,77,0,0,1,0,31,0,0,0,0,0,1,0,3,Tony Randazzo,Q.Priester (4-51-L) A.Chapman (4) D.Bednar (3)
33,33,May 3,,COL,L2-3,9.0,12,3,3,0,0,9,1,0,3.77,39,164,111,1,1,0,0,39,1,0,0,0,0,0,0,4,Dan Merzel,M.Pérez (5-44-L) H.Stratton (5) C.Holderman (5) K.Nicolas (3)
34,34,May 4,,COL,W1-0,9.0,1,0,0,0,0,11,0,0,3.66,28,115,80,0,0,0,0,28,1,0,0,0,0,0,0,3,Stu Scheurwater,J.Jones (5-85) C.Holderman (0) D.Bednar (2-W)
35,35,May 5,,COL,W5-3,9.0,7,3,3,0,3,6,2,0,3.64,35,130,87,2,0,0,1,32,2,0,0,0,0,0,1,4,Doug Eddings,B.Falter (5-45) L.Ortiz (4-W) A.Chapman (3-H) D.Bednar (0-Sv)
36,36,May 6,,LAA,W4-1,9.0,5,1,1,0,1,5,1,0,3.57,31,109,75,,,0,0,30,2,0,0,0,0,1,2,1,James Hoye,M.Keller (5-77-W)
37,37,May 7,,LAA,L0-9,9.0,15,9,7,2,3,6,2,0,3.66,46,157,108,2,0,1,0,43,3,0,0,0,0,0,0,4,Rob Drake,Q.Priester (5-33-L) R.Contreras (7) J.Fleming (6) K.Nicolas (3)
38,38,May 8,,LAA,L4-5,9.0,10,5,5,0,1,9,1,0,3.70,36,131,87,2,2,0,0,34,3,0,0,0,1,0,1,5,Jonathan Parra,M.Pérez (4-40) L.Ortiz (2-BL) A.Chapman (2) C.Holderman (3) H.Stratton (4)
39,39,May 10,,CHC,L2-7,9.0,14,7,6,1,3,5,1,0,3.76,43,140,102,0,0,1,0,40,4,0,0,0,0,0,1,4,Jansen Visconti,J.Jones (5-50-L) H.Stratton (1) J.Fleming (2) R.Contreras (2)
40,40,May 11,,CHC,W10-9,9.0,10,9,9,0,10,13,1,2,3.89,48,199,114,8,6,3,1,35,2,0,0,0,1,0,0,7,Paul Clemons,P.Skenes (99-43) K.Nicolas (3) J.Fleming (0-BSv) C.Holderman (2-W) A.Chapman (2-H) H.Stratton (0-H) D.Bednar (5-Sv)
41,41,May 12,,CHC,L4-5,10.0,9,5,3,2,6,3,2,1,3.86,45,165,84,3,1,2,0,38,1,0,0,0,0,0,0,5,Andy Fletcher,B.Falter (6-53) L.Ortiz (3) D.Bednar (0) A.Chapman (0-L) K.Nicolas (0)
42,42,May 13,@,MIL,W8-6,9.0,13,6,5,1,2,11,1,0,3.88,42,178,116,0,0,1,0,40,2,0,0,0,0,0,0,4,Malachi Moore,M.Keller (6-63-W) J.Fleming (1) H.Stratton (1-H) D.Bednar (0-Sv)
43,43,May 14,@,MIL,L3-4,8.0,10,4,4,0,2,9,1,0,3.90,35,131,90,0,0,1,0,33,2,0,0,0,0,0,1,2,Doug Eddings,Q.Priester (6-41-L) K.Nicolas (1)
44,44,May 15,@,MIL,L2-10,8.0,13,10,10,0,3,10,5,1,4.05,40,144,95,0,0,0,0,36,1,1,0,0,0,0,1,3,Chad Whitson,M.Pérez (6-12-L) L.Ortiz (2) R.Ryan (19)
45,45,May 16,@,CHC,W5-4,9.0,7,4,3,1,1,11,1,1,4.02,37,139,99,0,0,0,0,34,2,0,0,0,1,1,0,4,Brennan Miller,J.Jones (5-53-W) A.Chapman (3-H) C.Holderman (4-H) D.Bednar (2-Sv)
46,46,May 17,@,CHC,W9-3,9.0,4,3,3,0,4,15,1,0,4.00,35,181,113,3,1,0,0,31,1,0,0,0,0,0,0,4,Brian O'Nora,P.Skenes (5-82-W) C.Mlodzinski (99) R.Ryan (1) H.Stratton (3)
47,47,May 18,@,CHC,L0-1,8.1,5,1,1,0,3,3,0,0,3.94,31,105,69,2,0,0,0,28,1,0,0,0,0,0,1,3,Chris Conroy,B.Falter (5-73) C.Holderman (1) D.Bednar (1-L)
48,48,May 19,@,CHC,W3-2,9.0,2,2,2,0,4,7,0,2,3.90,34,133,82,0,0,1,0,26,1,1,0,0,2,0,1,4,Charlie Ramos,M.Keller (5-60-W) C.Holderman (0-H) A.Chapman (2-H) D.Bednar (0-Sv)
49,49,May 21,,SFG,W7-6,10.0,9,6,4,2,5,7,2,0,3.90,45,195,118,1,0,0,0,40,1,0,0,0,0,1,0,5,Dan Bellino,M.Pérez (5-42) L.Ortiz (5) K.Nicolas (6) C.Mlodzinski (3) D.Bednar (1-W)
50,50,May 22,,SFG,L5-9,10.0,12,9,7,2,8,12,1,0,3.95,48,194,114,7,1,0,0,39,1,0,0,0,1,1,3,6,Tony Randazzo,J.Jones (5-50) H.Stratton (4-H) A.Chapman (2) C.Holderman (2-BSv) C.Mlodzinski (0-L) K.Nicolas (0)
51,51,May 23,,SFG,L6-7,9.0,13,7,7,0,2,6,2,0,4.01,40,153,100,2,1,1,0,38,1,0,0,0,0,0,2,5,Tom Hanahan,P.Skenes (5-58) J.Hernandez (36) H.Stratton (0-BL) A.Chapman (0) D.Bednar (1)
52,52,May 24,,ATL,W11-5,9.0,7,5,5,0,3,5,1,0,4.03,36,123,82,0,0,0,0,33,2,0,0,0,0,0,1,2,Nick Mahrley,B.Falter (5-57-W) L.Ortiz (2)
53,53,May 25,,ATL,W4-1,9.0,9,1,1,0,0,6,0,1,3.97,37,130,89,1,0,1,0,36,2,0,0,0,0,0,0,3,Hunter Wendelstedt,M.Keller (5-62-W) C.Holderman (2-H) D.Bednar (1-Sv)
54,54,May 26,,ATL,L1-8,9.0,14,8,8,0,3,7,2,0,4.05,42,168,108,0,0,0,1,37,5,0,0,0,2,0,0,5,John Tumpane,M.Pérez (4-47) C.Mlodzinski (3-L) H.Stratton (2) A.Chapman (2) K.Nicolas (3)
55,55,May 29(1),@,DET,L0-8,8.0,10,8,5,3,2,6,1,0,4.07,38,147,94,1,1,0,1,35,1,1,0,0,1,2,0,3,Doug Eddings,J.Jones (6-29-L) L.Ortiz (4) K.Nicolas (2)
56,56,May 29(2),@,DET,W10-2,9.0,4,2,2,0,3,13,1,0,4.03,34,138,97,0,0,0,0,30,0,0,0,0,1,0,0,4,Chad Whitson,P.Skenes (5-66-W) A.Chapman (2) C.Holderman (3) D.Bednar (3)
57,57,May 31,@,TOR,L3-5,13.2,6,5,2,3,7,13,1,2,3.96,55,207,137,0,0,1,0,44,2,0,1,1,1,0,0,7,Tripp Gibson,B.Falter (6-71) C.Holderman (1-BSv) A.Chapman (1) D.Bednar (1) H.Stratton (4) C.Mlodzinski (4-BSv) K.Nicolas (1-L)
58,58,Jun 1,@,TOR,W8-1,9.0,6,1,1,0,1,11,0,0,3.91,34,142,97,0,0,1,0,33,0,1,0,0,0,0,0,2,Charlie Ramos,M.Keller (6-65-W) L.Ortiz (2-Sv)
59,59,Jun 2,@,TOR,L4-5,8.0,11,5,4,1,1,4,0,0,3.92,35,152,102,2,2,0,1,34,3,0,0,0,0,0,0,4,Erich Bacchus,Q.Priester (18-35-L) H.Stratton (1) C.Mlodzinski (1) K.Nicolas (1)
60,60,Jun 4,,LAD,W1-0,9.0,5,0,0,0,4,8,0,1,3.85,36,141,85,0,0,1,0,31,3,0,0,0,0,0,1,4,Jeremie Rehak,J.Jones (5-69-W) C.Holderman (3-H) A.Chapman (3-H) D.Bednar (3-Sv)
61,61,Jun 5,,LAD,W10-6,9.0,11,6,5,1,2,11,2,0,3.87,41,163,106,2,0,1,0,39,3,0,0,0,0,1,0,6,Clint Vondrak,P.Skenes (6-50-W) C.Mlodzinski (2) A.Chapman (0) H.Stratton (2) C.Holderman (0-H) D.Bednar (0)
62,62,Jun 6,,LAD,L7-11,9.0,14,11,11,0,7,11,3,1,3.99,48,181,114,1,0,2,0,39,4,0,0,1,0,0,0,5,Dan Merzel,B.Falter (5-30-L) B.Heller (99) K.Nicolas (3) J.Bruihl (99) C.Mlodzinski (0)
63,63,Jun 7,,MIN,W3-0,9.0,8,0,0,0,2,11,0,0,3.93,36,141,96,0,0,0,0,34,1,0,0,0,0,0,0,4,Paul Clemons,M.Keller (5-64-W) A.Chapman (1-H) C.Holderman (1-H) D.Bednar (1-Sv)
64,64,Jun 8,,MIN,W4-0,9.0,6,0,0,0,1,7,0,2,3.86,33,117,78,3,0,0,0,30,0,0,0,0,0,0,3,6,Carlos Torres,C.Mlodzinski (1-56) L.Ortiz (6) J.Bruihl (1) H.Stratton (2-W) C.Holderman (0-H) D.Bednar (0)
65,65,Jun 9,,MIN,L5-11,10.0,13,11,9,2,6,6,0,4,3.94,53,183,113,3,1,1,0,42,4,1,1,0,1,0,0,6,Ryan Wills,J.Jones (4-45) K.Nicolas (2-H) J.Bruihl (0-BSv) H.Stratton (0) A.Chapman (1) B.Heller (2-L)
66,66,Jun 11,@,STL,W2-1,9.0,8,1,1,0,1,10,1,0,3.89,36,154,107,1,0,0,0,34,1,0,0,0,0,0,1,4,Alex Tosi,P.Skenes (5-71) A.Chapman (1) C.Holderman (2-W) D.Bednar (2-Sv)
67,67,Jun 12,@,STL,L2-4,8.0,11,4,4,0,1,13,0,0,3.90,35,136,96,0,0,2,0,34,1,0,0,0,0,0,1,3,Dan Bellino,B.Falter (5-38-L) C.Mlodzinski (3) K.Nicolas (2)
68,68,Jun 13,@,STL,L3-4,8.0,8,4,4,0,0,6,2,2,3.91,34,120,85,0,0,1,0,32,0,2,0,0,0,0,0,4,Phil Cuzzi,M.Keller (5-44-L) J.Bruihl (3) H.Stratton (3) D.Santana (4)
69,69,Jun 14,@,COL,W5-2,9.0,9,2,2,0,4,9,1,0,3.88,38,146,93,1,0,0,0,34,2,1,0,0,0,0,1,5,Rob Drake,C.Mlodzinski (1-52) L.Ortiz (5-W) C.Holderman (2-H) A.Chapman (2) D.Bednar (2)
70,70,Jun 15,@,COL,L4-16,8.0,16,16,16,0,6,8,3,0,4.06,45,165,108,1,0,2,0,38,6,1,0,0,1,0,1,4,D.J. Reyburn,J.Jones (5-30-L) K.Nicolas (2) J.Bruihl (1) D.Santana (1)
71,71,Jun 16,@,COL,W8-2,9.0,9,2,2,0,0,7,0,0,4.03,35,125,88,2,0,0,0,35,2,0,0,0,0,0,1,4,John Libka,J.Fleming (33-56) C.Mlodzinski (1-W) J.Bruihl (0) K.Nicolas (0)
72,72,Jun 17,,CIN,W4-1,9.0,7,1,1,0,1,10,0,1,3.99,34,134,95,0,0,2,1,32,2,0,0,0,0,0,0,4,Malachi Moore,P.Skenes (5-62-W) A.Chapman (2-H) C.Holderman (2-H) D.Bednar (2-Sv)
73,73,Jun 18,,CIN,L1-2,9.0,9,2,2,0,2,4,1,0,3.96,34,111,76,0,0,0,1,32,2,0,0,0,0,0,3,3,Chad Whitson,B.Falter (5-56-L) C.Mlodzinski (1) D.Santana (2)
74,74,Jun 19,,CIN,W1-0,9.0,2,0,0,0,2,8,0,0,3.91,31,107,76,1,0,2,0,29,0,0,0,0,0,0,0,3,Alex MacKay,M.Keller (5-78) C.Holderman (1-W) D.Bednar (1-Sv)
75,75,Jun 21,,TBR,L3-10,9.0,17,10,10,0,1,4,3,1,3.99,45,174,116,2,0,0,0,42,3,0,0,0,1,0,1,4,Lance Barrett,C.Mlodzinski (2-43-L) L.Ortiz (6) J.Fleming (4) D.Jefferies (50)
76,76,Jun 22,,TBR,W4-3,9.0,5,3,3,0,5,10,0,2,3.98,38,134,85,0,0,1,0,31,1,0,0,0,0,0,0,3,Emil Jimenez,J.Jones (6-68-W) C.Holderman (2-H) A.Chapman (4-Sv)
77,77,Jun 23,,TBR,L1-3,9.0,9,3,3,0,2,10,1,0,3.96,37,132,89,0,0,1,0,34,1,0,0,0,1,0,1,3,Roberto Ortiz,P.Skenes (5-68) C.Holderman (0-L) K.Nicolas (6)
78,78,Jun 24,@,CIN,L5-11,8.0,12,11,10,1,2,5,1,0,4.05,38,160,110,1,1,0,0,35,6,0,0,0,1,0,0,5,Clint Vondrak,B.Falter (5-35-L) J.Bruihl (7) D.Santana (5) D.Jefferies (2) J.Fleming (2)
79,79,Jun 25,@,CIN,W9-5,9.0,9,5,4,1,3,9,0,1,4.05,41,146,98,1,0,3,0,37,4,1,0,0,0,2,1,3,Tom Hanahan,M.Keller (5-46-W) C.Mlodzinski (3) J.Fleming (0)
80,80,Jun 26,@,CIN,W6-1,9.0,4,1,1,0,1,10,0,0,4.01,31,123,86,0,0,0,0,30,1,0,0,0,0,0,1,3,Tripp Gibson,L.Ortiz (4-67-W) K.Nicolas (2) A.Chapman (3)
81,81,Jun 28,@,ATL,L1-6,8.0,10,6,6,0,4,8,1,1,4.04,38,157,108,0,0,0,0,33,3,0,0,0,0,0,1,3,Larry Vanover,M.Pérez (32-24-L) D.Jefferies (3) C.Holderman (4)
82,82,Jun 29,@,ATL,L1-2,9.0,7,2,1,1,3,12,1,0,4.00,35,156,97,0,0,0,0,32,0,0,0,0,0,0,2,5,David Arrieta,P.Skenes (5-63) C.Mlodzinski (3) C.Holderman (0) A.Chapman (2) K.Nicolas (2-L)
83,83,Jun 30,@,ATL,W4-2,9.0,6,2,2,0,5,9,0,0,3.98,36,144,89,0,0,0,0,30,2,0,0,0,1,0,2,4,David Rackley,B.Falter (5-60-W) K.Nicolas (0-H) C.Mlodzinski (0-H) A.Chapman (0-Sv)
84,84,Jul 2,,STL,L4-7,9.0,13,7,6,1,2,12,2,1,4.00,43,164,116,0,0,0,0,39,4,0,0,0,0,0,0,4,Tripp Gibson,M.Keller (6-32-L) J.Fleming (6) L.Ortiz (5) D.Santana (7)
85,85,Jul 3,,STL,W5-4,10.0,8,4,3,1,4,12,1,0,3.98,41,152,102,0,0,1,0,36,1,0,0,0,1,0,1,5,Mike Estabrook,J.Jones (10-58) K.Nicolas (2-H) C.Mlodzinski (2-H) C.Holderman (3-BSv) A.Chapman (2-W)
86,86,Jul 4,,STL,L2-3,10.0,11,3,2,1,2,6,0,0,3.96,39,133,87,0,0,1,1,37,4,0,0,0,0,0,3,4,Erich Bacchus,M.Pérez (5-61) K.Nicolas (0) C.Holderman (0) D.Santana (1-L)
87,87,Jul 5,,NYM,W14-2,9.0,5,2,2,0,3,11,1,1,3.93,34,136,88,0,0,1,0,30,1,0,0,0,0,1,2,2,Hunter Wendelstedt,P.Skenes (5-67-W) D.Jefferies (6)
88,88,Jul 6,,NYM,L2-5,9.0,11,5,5,0,2,7,0,0,3.95,37,132,88,3,3,1,2,34,4,0,0,0,1,0,1,4,John Tumpane,B.Falter (5-34-L) D.Santana (1) R.Ryan (49) J.Fleming (3)
89,89,Jul 7,,NYM,L2-3,9.0,9,3,3,0,5,9,0,0,3.93,39,174,105,3,0,0,1,34,3,0,0,0,0,0,1,5,Nick Mahrley,L.Ortiz (4-69) C.Mlodzinski (3) C.Holderman (2) A.Chapman (3-BL) K.Nicolas (2)
90,90,Jul 8,,NYM,W8-2,9.0,8,2,2,0,0,6,1,1,3.91,35,119,87,0,0,0,0,34,0,0,0,0,0,0,1,2,Marvin Hudson,M.Keller (5-66-W) B.Honeywell (99)
91,91,Jul 9,@,MIL,W12-2,9.0,7,2,2,0,6,12,0,0,3.89,39,153,91,0,0,2,0,33,4,0,0,0,0,0,1,3,Tom Hanahan,J.Fleming (2-50) Q.Priester (36-W) D.Santana (2)
92,92,Jul 10,@,MIL,L0-9,8.0,14,9,9,0,6,6,2,0,3.95,43,184,116,1,0,3,1,37,4,1,0,0,0,0,0,3,Clint Vondrak,M.Pérez (5-28-L) B.Honeywell (1) R.Ryan (3)
93,93,Jul 11,@,MIL,W1-0,9.0,2,0,0,0,2,15,0,1,3.91,32,134,89,0,0,0,0,29,0,0,0,0,0,0,0,3,Jordan Baker,P.Skenes (5-87-W) C.Holderman (3-H) A.Chapman (3-Sv)
94,94,Jul 12,@,CHW,W4-1,9.0,8,1,1,0,1,7,0,0,3.88,33,115,80,0,0,0,0,32,2,0,0,0,0,0,3,4,Alex MacKay,M.Gonzales (89-53-W) C.Mlodzinski (4-H) C.Holderman (0-H) D.Bednar (22-Sv)
95,95,Jul 13,@,CHW,W6-2,9.0,5,2,2,0,1,9,0,0,3.86,33,143,102,1,0,2,0,32,0,1,0,0,0,1,1,4,Malachi Moore,L.Ortiz (5-61) K.Nicolas (5-W) A.Chapman (1-H) D.Santana (3)
96,96,Jul 14,@,CHW,W9-4,9.0,10,4,4,0,5,7,1,1,3.86,41,149,96,0,0,1,0,35,0,0,0,0,0,0,2,6,Chad Whitson,M.Keller (5-43) Q.Priester (4-W) K.Nicolas (0-H) C.Mlodzinski (1) C.Holderman (1) D.Santana (0)
97,97,Jul 19,,PHI,W8-7,9.0,13,7,7,0,4,11,2,2,3.89,45,189,119,0,0,1,0,38,1,0,0,0,1,0,0,6,Doug Eddings,M.Pérez (8-25) K.Nicolas (4) D.Santana (4) Q.Priester (4) C.Holderman (4) C.Mlodzinski (4-W)
98,98,Jul 20,,PHI,W4-1,9.0,4,1,1,0,2,6,1,0,3.86,32,115,77,0,0,0,0,30,1,0,0,0,0,0,1,3,Ryan Additon,L.Ortiz (6-71-W) A.Chapman (6-H) D.Bednar (7)
99,99,Jul 21,,PHI,L0-6,9.0,11,6,3,3,3,8,1,0,3.85,43,168,108,2,0,1,0,39,2,0,0,0,1,1,0,4,Emil Jimenez,M.Gonzales (8-47-L) D.Santana (1) K.Nicolas (1) J.Fleming (11)
100,100,Jul 22,,STL,W2-1,9.0,7,1,1,0,2,5,1,0,3.83,35,121,81,0,0,0,1,33,0,0,0,0,0,0,0,3,Ryan Blakney,M.Keller (7-62) A.Chapman (1-W) D.Bednar (1-Sv)
101,101,Jul 23,,STL,L1-2,9.0,4,2,2,0,0,9,1,0,3.81,31,112,83,1,0,0,0,31,1,0,0,0,0,0,0,2,Jim Wolf,P.Skenes (11-75-L) C.Mlodzinski (3)
102,102,Jul 24,,STL,W5-0,9.0,6,0,0,0,9,4,0,0,3.77,38,152,86,0,0,0,1,29,1,0,0,0,0,0,3,4,Alan Porter,M.Pérez (4-61-W) C.Mlodzinski (0) C.Holderman (4) A.Chapman (1)
103,103,Jul 26,@,ARI,L3-4,8.0,9,4,4,0,4,4,1,0,3.78,34,129,87,1,1,0,1,29,1,1,1,0,1,0,1,3,Ben May,L.Ortiz (5-46) C.Mlodzinski (1-BL) K.Nicolas (4)
104,104,Jul 27,@,ARI,L5-9,8.0,13,9,9,0,4,8,2,2,3.83,43,158,107,2,0,2,0,35,0,1,0,0,2,0,0,3,CB Bucknor,M.Gonzales (5-25) D.Santana (5) Q.Priester (7-L)
105,105,Jul 28,@,ARI,W6-5,10.0,5,5,4,1,3,7,2,0,3.83,38,147,91,0,0,0,0,33,1,2,0,1,1,0,0,4,Adam Beck,M.Keller (5-69) D.Bednar (5) A.Chapman (3-W) C.Holderman (3)
106,106,Jul 29,@,HOU,W5-3,9.0,9,3,2,1,6,8,0,1,3.81,40,147,94,0,0,0,0,33,1,0,0,0,0,1,2,4,Todd Tichenor,P.Skenes (5-59) C.Mlodzinski (2) A.Chapman (0-W) D.Bednar (0-Sv)
