Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
17,17,Apr 15,@,TOR,L1-3,8.0,4,3,3,0,8,8,0,0,2.93,33,134,76,0,0,2,0,25,2,0,0,0,0,0,2,3,Charlie Ramos,L.Gil (7-48-L) R.Marinaccio (1) D.Santana (1)
18,18,Apr 16,@,TOR,L4-5,8.0,8,5,5,0,7,9,0,0,3.06,39,183,111,2,2,3,1,31,2,0,0,0,1,0,0,4,Chad Fairchild,C.Rodón (6-41-L) L.Weaver (1) N.Burdi (1) V.González (1)
19,19,Apr 17,@,TOR,W6-4,9.0,9,4,4,0,4,5,2,0,3.11,38,157,97,2,1,0,0,33,1,0,0,0,1,0,1,5,Ryan Wills,M.Stroman (6-48) C.Ferguson (2) I.Hamilton (3) V.González (0-W) C.Holmes (2-Sv)
20,20,Apr 19,,TBR,W5-3,9.0,14,3,3,0,1,8,1,1,3.11,39,165,113,1,0,3,0,37,1,0,0,0,0,0,2,4,Rob Drake,C.Schmidt (5-57) D.Santana (3-W) I.Hamilton (1) C.Holmes (1-Sv)
21,21,Apr 20,,TBR,L0-2,10.0,9,2,1,1,0,14,0,0,2.99,38,154,106,0,0,2,0,37,1,0,0,1,0,0,0,4,Jonathan Parra,N.Cortés (5-74) L.Weaver (3) C.Holmes (0) C.Ferguson (2-L)
22,22,Apr 21,,TBR,W5-4,9.0,5,4,3,1,5,12,0,0,2.99,39,167,114,2,0,2,0,33,2,0,0,0,0,1,0,4,John Libka,L.Gil (5-69-W) L.Weaver (0-H) D.Santana (1) V.González (3-Sv)
23,23,Apr 22,,OAK,L0-2,9.0,4,2,2,0,4,8,1,3,2.95,37,145,88,1,0,0,1,29,0,0,0,1,0,0,0,4,Hunter Wendelstedt,C.Rodón (5-77) I.Hamilton (2) V.González (0-L) R.Marinaccio (6)
24,24,Apr 23,,OAK,W4-3,9.0,7,3,3,0,2,13,2,0,2.95,36,149,97,2,0,0,0,34,1,0,0,0,0,0,0,5,John Tumpane,M.Stroman (5-50-W) R.Marinaccio (0-H) C.Ferguson (2-H) D.Santana (1-H) C.Holmes (2-Sv)
25,25,Apr 24,,OAK,W7-3,9.0,4,3,3,0,2,9,1,1,2.95,33,133,88,0,0,0,0,30,2,0,0,0,0,0,1,3,Nick Mahrley,C.Schmidt (4-52-W) L.Weaver (2-H) I.Hamilton (1)
26,26,Apr 25,,OAK,L1-3,9.0,6,3,3,0,1,5,2,0,2.95,33,122,84,1,0,1,0,31,1,0,0,1,0,0,2,3,Marvin Hudson,N.Cortés (4-59-L) D.Santana (1) V.González (2)
27,27,Apr 26,@,MIL,L6-7,10.1,10,7,5,2,3,11,2,0,3.01,44,174,113,1,1,1,0,40,2,0,0,0,1,0,0,6,Derek Thomas,L.Gil (4-37) R.Marinaccio (2-BSv) D.Santana (0) C.Ferguson (2) C.Holmes (2) M.Tonkin (4-BL)
28,28,Apr 27,@,MIL,W15-3,9.0,5,3,3,0,3,10,1,0,3.01,35,137,83,0,0,0,0,32,4,0,0,0,0,0,0,3,Andy Fletcher,C.Rodón (4-71-W) L.Weaver (2) J.Trevino (99)
29,29,Apr 28,@,MIL,W15-5,9.0,11,5,5,0,8,9,1,2,3.08,47,191,104,4,1,0,0,37,3,1,0,0,0,0,1,6,Mike Muchlinski,M.Stroman (4-33) R.Marinaccio (1-W) I.Hamilton (3) M.Tonkin (1) C.Ferguson (1) V.González (2)
30,30,Apr 29,@,BAL,L0-2,8.0,4,2,1,1,3,6,1,1,3.02,32,123,79,3,1,0,1,28,0,0,0,0,0,1,0,4,Ben May,C.Schmidt (4-61-L) D.Santana (2) C.Ferguson (0) C.Holmes (2)
31,31,Apr 30,@,BAL,L2-4,8.0,9,4,4,0,2,8,0,0,3.06,35,117,81,0,0,0,1,33,3,0,0,0,0,0,0,2,CB Bucknor,N.Cortés (4-43-L) L.Weaver (2)
32,32,May 1,@,BAL,W2-0,9.0,3,0,0,0,2,10,0,1,2.97,33,135,88,3,0,0,0,30,0,0,0,0,0,0,0,4,Adam Beck,L.Gil (4-73-W) C.Ferguson (1-H) I.Hamilton (2-H) C.Holmes (1-Sv)
33,33,May 2,@,BAL,L2-7,8.0,8,7,6,1,0,9,3,3,3.07,35,128,86,1,1,0,0,31,1,1,0,0,1,0,1,3,Dan Iassogna,C.Rodón (4-26-L) R.Marinaccio (3) M.Tonkin (3)
34,34,May 3,,DET,W2-1,9.0,5,1,1,0,7,4,0,0,3.01,38,144,86,5,0,1,0,31,0,0,0,0,0,0,1,4,Alan Porter,M.Stroman (4-56) I.Hamilton (1) V.González (4) D.Santana (3-W)
35,35,May 4,,DET,W5-3,9.0,7,3,3,0,1,14,1,2,3.01,35,164,100,3,0,0,0,31,0,1,0,0,1,0,2,4,Ryan Blakney,C.Schmidt (4-54-W) C.Ferguson (2-H) L.Weaver (3-H) C.Holmes (2-Sv)
36,36,May 5,,DET,W5-2,8.0,5,2,2,0,2,11,0,0,2.99,31,132,86,4,2,0,0,29,2,0,0,0,0,0,0,4,Edwin Jimenez,N.Cortés (4-67) I.Hamilton (1-BSv) V.González (1-W) D.Santana (1-Sv)
37,37,May 7,,HOU,W10-3,9.0,3,3,1,2,6,5,1,0,2.94,36,149,88,0,0,0,0,30,0,0,0,0,0,1,1,3,Brennan Miller,L.Gil (5-67-W) R.Marinaccio (4) M.Tonkin (4)
38,38,May 8,,HOU,W9-4,9.0,11,4,4,0,0,8,2,1,2.96,39,140,95,1,0,0,0,38,2,1,0,0,0,0,0,4,Brian O'Nora,C.Rodón (5-58-W) C.Ferguson (3) V.González (2) I.Hamilton (2)
39,39,May 9,,HOU,L3-4,9.0,11,4,4,0,3,10,2,0,2.99,39,146,89,1,0,3,0,36,2,0,0,0,0,0,1,4,Derek Thomas,M.Stroman (5-38-L) L.Weaver (4) D.Santana (3) R.Marinaccio (1)
40,40,May 10,@,TBR,W2-0,9.0,6,0,0,0,4,11,0,0,2.92,33,136,87,1,0,2,2,29,0,0,0,0,0,0,1,4,Junior Valentine,C.Schmidt (5-68-W) N.Burdi (23-H) L.Weaver (0-H) C.Holmes (5-Sv)
41,41,May 11,@,TBR,L2-7,8.0,8,7,7,0,5,8,2,0,3.02,36,148,89,2,1,0,0,30,4,0,0,0,1,0,0,4,Ramon De Jesus,N.Cortés (5-44-L) D.Santana (1) I.Hamilton (2) M.Tonkin (3)
42,42,May 12,@,TBR,W10-6,9.0,8,6,6,0,5,8,2,2,3.10,41,176,104,3,1,1,0,34,2,0,0,0,0,0,0,5,Adrian Johnson,L.Gil (4-67-W) C.Ferguson (3) N.Burdi (1) L.Weaver (1-H) I.Hamilton (0)
43,43,May 14,@,MIN,W5-1,9.0,7,1,1,0,0,8,1,0,3.05,34,130,93,1,0,1,0,34,1,0,0,0,0,0,0,3,Mike Muchlinski,C.Rodón (5-62-W) I.Hamilton (1) C.Holmes (3)
44,44,May 15,@,MIN,W4-0,9.0,4,0,0,0,4,6,0,0,2.98,35,135,84,0,0,0,0,31,1,0,0,0,0,1,1,3,Jansen Visconti,M.Stroman (5-67-W) L.Weaver (2) C.Ferguson (2)
45,45,May 16,@,MIN,W5-0,9.0,3,0,0,0,0,8,0,1,2.91,33,115,77,0,0,0,0,32,1,0,0,0,0,2,0,2,Paul Clemons,C.Schmidt (5-84-W) V.González (7)
46,46,May 17,,CHW,W4-2,9.0,8,2,1,1,2,10,0,0,2.87,37,135,93,2,0,2,0,35,3,0,0,0,0,1,0,4,Laz Diaz,N.Cortés (5-70-W) I.Hamilton (2-H) C.Ferguson (1-H) C.Holmes (2-Sv)
47,47,May 18,,CHW,W6-1,9.0,6,1,1,0,1,16,0,0,2.83,34,132,90,0,0,0,0,33,2,0,0,0,0,0,0,3,Mike Estabrook,L.Gil (5-71-W) N.Burdi (5) D.Santana (6)
48,48,May 19,,CHW,W7-2,9.0,6,2,2,0,3,8,1,1,2.81,36,151,93,2,0,2,0,32,1,1,0,0,0,0,0,3,Erich Bacchus,C.Rodón (4-60-W) M.Tonkin (7) C.Holmes (1)
49,49,May 20,,SEA,L4-5,9.0,7,5,5,0,3,7,1,0,2.86,36,140,87,2,0,0,0,32,0,0,0,0,1,0,1,4,Lance Barksdale,M.Stroman (4-73) L.Weaver (4-H) C.Holmes (0-BL) C.Ferguson (2)
50,50,May 21,,SEA,L3-6,9.0,10,6,6,0,2,11,4,1,2.92,39,178,112,1,0,0,0,36,2,0,0,0,0,0,1,6,D.J. Reyburn,C.Schmidt (4-55-L) V.González (4) D.Santana (2) C.Andrews (99) N.Burdi (2) C.Ferguson (0)
51,51,May 22,,SEA,W7-3,9.0,6,3,3,0,5,11,1,0,2.92,36,174,111,2,2,0,1,31,1,0,0,0,0,0,1,4,Nic Lentz,N.Cortés (4-64-W) T.Kahnle (99) M.Tonkin (2) L.Weaver (1)
52,52,May 23,,SEA,W5-0,9.0,3,0,0,0,4,12,0,1,2.86,35,147,95,4,0,0,0,30,0,0,0,0,0,0,0,4,Alex MacKay,L.Gil (4-77-W) V.González (1-H) N.Burdi (1) C.Holmes (2-Sv)
53,53,May 24,@,SDP,W8-0,9.0,3,0,0,0,3,6,0,0,2.81,31,130,80,2,0,0,0,28,0,0,0,0,0,0,2,3,Chad Whitson,C.Rodón (4-65-W) D.Santana (2) Y.Gómez (99)
54,54,May 25,@,SDP,W4-1,9.0,4,1,1,0,3,7,1,1,2.78,35,139,95,0,0,0,0,31,0,1,0,0,0,0,0,3,Bill Miller,M.Stroman (4-70-W) L.Weaver (2) C.Holmes (1-Sv)
55,55,May 26,@,SDP,L2-5,8.0,9,5,2,3,5,7,0,1,2.77,39,160,96,6,3,0,0,33,2,0,0,0,0,1,0,5,Malachi Moore,C.Schmidt (4-58-L) V.González (2-BSv) D.Santana (1) C.Ferguson (4) M.Tonkin (3)
56,56,May 28,@,LAA,L3-4,8.0,9,4,4,0,0,7,1,0,2.80,32,126,84,3,2,0,0,32,1,0,0,0,0,0,0,4,Adam Hamari,N.Cortés (5-54) T.Kahnle (5-H) L.Weaver (2-L) C.Holmes (2-BSv)
57,57,May 29,@,LAA,W2-1,9.0,3,1,1,0,3,9,1,0,2.76,32,109,74,0,0,0,0,29,0,0,0,0,0,0,1,2,Brian Walsh,L.Gil (5-81-W) C.Holmes (0-Sv)
58,58,May 30,@,LAA,W8-3,9.0,4,3,3,0,3,7,1,1,2.77,35,146,92,5,1,0,0,31,1,0,0,0,0,1,1,5,Edwin Moscoso,C.Rodón (5-58-W) I.Hamilton (12) C.Ferguson (3-H) T.Kahnle (1) M.Tonkin (3)
59,59,May 31,@,SFG,W6-2,9.0,6,2,1,1,2,3,0,0,2.74,32,111,69,0,0,0,1,29,1,0,0,0,1,0,2,2,Marvin Hudson,M.Stroman (5-62-W) L.Weaver (2)
60,60,Jun 1,@,SFG,W7-3,9.0,5,3,2,1,3,12,1,0,2.73,35,143,90,0,0,0,0,32,1,0,0,0,0,0,0,5,Nick Mahrley,C.Poteet (48-56-W) I.Hamilton (1-H) C.Ferguson (1-H) T.Kahnle (1) C.Holmes (2)
61,61,Jun 2,@,SFG,W7-5,9.0,11,5,5,0,1,10,2,1,2.76,40,161,110,3,0,0,0,38,2,0,0,0,0,0,0,5,Jonathan Parra,N.Cortés (4-44) D.Santana (6) V.González (6) M.Tonkin (2-W) C.Holmes (0-Sv)
62,62,Jun 4,,MIN,W5-1,9.0,2,1,1,0,3,9,1,0,2.73,31,126,81,0,0,0,0,28,1,0,0,0,0,0,1,4,Chris Segal,L.Gil (5-73-W) T.Kahnle (2-H) I.Hamilton (2-H) L.Weaver (3)
63,63,Jun 5,,MIN,W9-5,9.0,6,5,5,0,0,12,2,0,2.77,33,142,97,0,0,0,0,32,2,1,0,0,1,0,0,3,Larry Vanover,C.Rodón (5-67-W) D.Santana (2) M.Tonkin (2)
64,64,Jun 6,,MIN,W8-5,9.0,10,5,5,0,4,6,2,2,2.81,43,157,97,3,1,1,0,36,3,0,0,0,1,0,0,6,Quinn Wolcott,M.Stroman (5-32) I.Hamilton (1) V.González (3-H) L.Weaver (1-W) T.Kahnle (1-H) C.Holmes (3-Sv)
65,65,Jun 7,,LAD,L1-2,11.0,4,2,1,1,6,7,0,2,2.77,44,186,116,4,0,0,0,36,2,0,0,0,0,1,1,7,Todd Tichenor,C.Poteet (5-58) V.González (0) M.Tonkin (1) C.Ferguson (5) C.Holmes (0) I.Hamilton (0-L) D.Santana (1)
66,66,Jun 8,,LAD,L3-11,9.0,11,11,10,1,7,9,3,0,2.88,43,184,110,4,2,1,0,36,2,0,0,0,0,0,2,5,Emil Jimenez,N.Cortés (5-41-L) M.Tonkin (0) T.Kahnle (1) D.Santana (0) O.Cabrera (99)
67,67,Jun 9,,LAD,W6-4,9.0,9,4,4,0,2,8,1,0,2.90,37,155,99,2,0,1,0,34,4,0,0,0,1,0,1,4,Nestor Ceja,L.Gil (4-51) C.Ferguson (1-W) L.Weaver (2-H) C.Holmes (1-Sv)
68,68,Jun 10,@,KCR,W4-2,9.0,7,2,2,0,1,8,0,1,2.88,34,140,96,0,0,1,0,32,1,0,0,0,0,0,2,3,Scott Barry,C.Rodón (4-66-W) I.Hamilton (2-H) M.Tonkin (1-Sv)
69,69,Jun 11,@,KCR,W10-1,9.0,5,1,1,0,5,4,1,1,2.85,38,157,89,3,0,1,0,32,1,1,0,0,0,0,0,3,Paul Clemons,M.Stroman (4-59-W) R.Marinaccio (32) V.González (3)
70,70,Jun 12,@,KCR,W11-5,9.0,11,5,5,0,6,5,0,0,2.89,42,162,98,4,3,0,0,35,1,0,0,0,1,0,2,5,Carlos Torres,C.Poteet (4-51-W) I.Hamilton (1) T.Kahnle (3) L.Weaver (2) C.Ferguson (2)
71,71,Jun 13,@,KCR,L3-4,8.2,9,4,4,0,4,3,0,0,2.90,37,132,81,0,0,0,1,33,3,0,0,0,0,0,1,3,Ryan Wills,N.Cortés (4-57) L.Weaver (0-H) C.Holmes (3-BL)
72,72,Jun 14,@,BOS,W8-1,9.0,5,1,1,0,7,14,0,0,2.88,39,182,102,3,0,0,0,32,1,0,0,0,0,0,0,5,Tony Randazzo,L.Gil (4-57-W) T.Kahnle (1) C.Ferguson (1-H) V.González (2) M.Tonkin (3)
73,73,Jun 15,@,BOS,L4-8,8.0,12,8,7,1,5,11,0,0,2.94,40,171,107,0,0,1,0,35,6,0,0,0,0,0,1,3,Alex Tosi,C.Rodón (4-37-L) R.Marinaccio (3) V.González (0)
74,74,Jun 16,@,BOS,L3-9,8.0,14,9,9,0,6,5,0,1,3.02,42,176,103,4,3,9,1,34,0,1,0,0,1,0,1,6,Dan Bellino,M.Stroman (4-36-L) T.Kahnle (1) C.Ferguson (1) L.Weaver (2) I.Hamilton (3) M.Tonkin (1)
75,75,Jun 18,,BAL,W4-2,9.0,8,2,2,0,1,8,1,0,3.01,35,148,91,0,0,1,0,34,0,0,0,0,0,0,0,4,Brian Knight,N.Cortés (4-68-W) M.Tonkin (1) L.Weaver (1) C.Holmes (4)
76,76,Jun 19,,BAL,L6-7,10.0,11,7,6,1,3,9,1,2,3.05,46,184,117,2,2,4,0,41,5,0,0,0,0,0,0,7,Gabe Morales,G.Cole (99-52) R.Marinaccio (3) V.González (3) T.Kahnle (2) C.Ferguson (2) A.Misiewicz (99) C.Holmes (0-L)
77,77,Jun 20,,BAL,L5-17,9.0,20,17,13,4,7,7,3,2,3.18,58,194,122,3,0,1,0,48,7,0,0,0,1,0,0,8,Ryan Additon,L.Gil (5-9-L) M.Tonkin (1) T.Kahnle (0) T.Hill (8) R.Marinaccio (0) V.González (0) C.Ferguson (0) J.Trevino (53)
78,78,Jun 21,,ATL,L1-8,9.0,14,8,7,1,5,9,3,1,3.23,47,178,109,2,0,0,0,41,5,0,0,0,0,0,0,3,Mark Ripperger,C.Rodón (5-10-L) Y.Gómez (27) P.Bickford (99)
79,79,Jun 22,,ATL,W8-3,9.0,4,3,3,0,2,9,2,0,3.22,32,124,83,0,0,0,0,30,1,0,0,0,0,0,1,4,Derek Thomas,M.Stroman (5-60-W) M.Tonkin (1) L.Weaver (3) P.Bickford (0)
80,80,Jun 23,,ATL,L1-3,9.0,6,3,3,0,0,12,1,1,3.22,34,138,96,0,0,0,0,32,1,0,0,0,1,0,0,3,Chris Conroy,N.Cortés (4-62-L) T.Kahnle (2) C.Holmes (3)
81,81,Jun 25,@,NYM,L7-9,8.0,12,9,8,1,4,3,4,0,3.28,39,143,88,2,2,2,0,34,2,0,0,0,1,1,1,5,Lance Barksdale,G.Cole (5-20-L) P.Bickford (2) M.Tonkin (2) T.Hill (4) T.Kahnle (1)
82,82,Jun 26,@,NYM,L2-12,8.0,12,12,12,0,7,3,3,3,3.39,45,181,109,4,3,0,0,34,4,0,0,0,1,0,1,4,Nic Lentz,L.Gil (5-33-L) C.Ferguson (5) Y.Gómez (4) T.Hill (0)
83,83,Jun 27,@,TOR,L2-9,8.0,11,9,9,0,1,12,3,3,3.47,39,166,105,1,0,0,0,34,2,0,0,0,0,0,1,3,Jeremie Rehak,C.Rodón (5-22-L) P.Bickford (1) J.Cousins (80)
84,84,Jun 28,@,TOR,W16-5,9.0,10,5,5,0,3,7,2,2,3.49,40,157,100,3,1,0,0,35,1,0,0,0,0,0,1,5,Clint Vondrak,M.Stroman (5-41) M.Tonkin (2-W) L.Weaver (5-H) T.Kahnle (2) T.Hill (1)
85,85,Jun 29,@,TOR,L3-9,8.0,14,9,9,0,3,10,1,0,3.56,40,161,104,5,3,0,0,37,7,0,0,0,0,0,0,5,D.J. Reyburn,N.Cortés (5-41-L) J.Cousins (1) P.Bickford (1) C.Ferguson (2) C.Holmes (5)
86,86,Jun 30,@,TOR,W8-1,9.0,4,1,1,0,2,10,0,2,3.53,34,141,94,1,0,0,0,30,0,0,0,0,0,0,1,4,Tom Hanahan,G.Cole (4-62-W) M.Tonkin (1) T.Hill (1) J.Maciejewski (82)
87,87,Jul 2,,CIN,L4-5,9.0,5,5,5,0,4,8,2,2,3.54,38,165,98,1,1,0,0,32,1,1,0,0,0,0,0,5,Ryan Blakney,L.Gil (5-42-L) C.Ferguson (2) J.Cousins (2) T.Kahnle (3) L.Weaver (3)
88,88,Jul 3,,CIN,L2-3,9.0,3,3,3,0,3,13,2,0,3.54,33,158,97,1,0,1,0,30,0,0,0,0,0,0,0,4,Jim Wolf,C.Rodón (5-56-L) M.Tonkin (2) T.Kahnle (0) C.Holmes (3)
89,89,Jul 4,,CIN,L4-8,9.0,9,8,8,0,3,10,3,1,3.59,40,154,101,2,2,2,0,36,0,1,0,0,0,0,0,4,Alan Porter,M.Stroman (5-41-L) T.Hill (3) J.Cousins (1) C.Ferguson (1)
90,90,Jul 5,,BOS,L3-5,10.0,8,5,4,1,2,12,3,0,3.59,41,168,117,0,0,0,0,39,2,0,1,0,0,0,0,4,Roberto Ortiz,N.Cortés (5-69) L.Weaver (2-H) C.Holmes (1-BSv) T.Kahnle (1-L)
91,91,Jul 6,,BOS,W14-4,9.0,8,4,4,0,2,13,1,0,3.59,38,149,93,0,0,1,0,36,1,0,0,0,0,1,0,3,Alfonso Márquez,G.Cole (5-39) T.Hill (1-W) J.Maciejewski (5)
92,92,Jul 7,,BOS,L0-3,9.0,6,3,3,0,1,13,3,0,3.59,33,135,88,0,0,0,1,32,1,0,0,0,0,0,0,3,Lance Barrett,L.Gil (4-71-L) L.Weaver (1) M.Tonkin (3)
93,93,Jul 9,@,TBR,L3-5,8.0,7,5,5,0,4,11,1,0,3.61,34,161,100,1,1,1,1,30,2,0,0,0,0,0,0,4,Adam Hamari,C.Rodón (5-39-L) J.Cousins (4) M.Tonkin (1) T.Kahnle (3)
94,94,Jul 10,@,TBR,W2-1,9.0,10,1,1,0,5,8,0,1,3.58,40,165,100,7,0,1,1,34,0,0,0,0,0,0,1,5,Brian Walsh,M.Stroman (5-45) T.Hill (3-W) L.Weaver (2-H) T.Kahnle (0-H) C.Holmes (4-Sv)
95,95,Jul 11,@,TBR,L4-5,8.0,9,5,5,0,2,11,1,1,3.60,35,150,99,3,0,1,0,31,5,0,0,0,1,0,1,4,Edwin Moscoso,N.Cortés (5-31-L) M.Tonkin (1) J.Cousins (1) C.Ferguson (6)
96,96,Jul 12,@,BAL,W4-1,9.0,6,1,1,0,1,8,0,1,3.57,35,141,99,0,0,1,0,33,0,1,0,0,0,0,0,4,Will Little,G.Cole (5-64-W) T.Kahnle (1-H) L.Weaver (1-H) C.Holmes (1-Sv)
97,97,Jul 13,@,BAL,W6-1,9.0,8,1,1,0,1,7,0,0,3.54,34,129,81,0,0,0,0,33,0,1,0,0,0,0,2,3,Nic Lentz,L.Gil (5-64-W) T.Hill (2) J.Cousins (1)
98,98,Jul 14,@,BAL,L5-6,8.2,8,6,3,3,5,14,2,0,3.54,40,184,108,1,0,1,0,35,1,1,0,0,0,0,0,6,Emil Jimenez,C.Rodón (4-50) T.Kahnle (1) M.Tonkin (2) L.Weaver (1) J.Cousins (0) C.Holmes (1-BL)
99,99,Jul 19,,TBR,W6-1,9.0,7,1,1,0,1,12,1,0,3.51,35,145,99,0,0,1,0,34,1,0,0,0,0,0,0,4,Quinn Wolcott,G.Cole (6-63-W) T.Kahnle (4) J.Cousins (4) C.Ferguson (7)
100,100,Jul 20,,TBR,L1-9,9.0,11,9,9,0,5,5,4,0,3.57,42,173,110,1,1,2,0,37,2,0,0,0,0,0,1,3,Manny Gonzalez,N.Cortés (8-22-L) M.Tonkin (5) J.Maciejewski (13)
101,101,Jul 21,,TBR,L4-6,9.0,7,6,5,1,2,8,4,0,3.58,34,144,94,0,0,1,2,32,1,0,0,0,0,1,0,5,Edwin Jimenez,M.Stroman (10-53-L) T.Hill (7) J.Cousins (1) L.Weaver (6) C.Ferguson (1)
102,102,Jul 22,,TBR,W9-1,9.0,3,1,1,0,2,10,1,1,3.56,32,137,88,0,0,0,0,29,0,0,0,0,0,0,1,3,Junior Valentine,C.Rodón (7-77-W) T.Kahnle (2) J.Cousins (0)
103,103,Jul 23,,NYM,L2-3,9.0,9,3,3,0,2,11,1,1,3.55,38,161,98,0,0,0,1,35,4,0,0,0,0,0,0,5,John Bacon,L.Gil (9-60) M.Tonkin (2-L) C.Ferguson (1) L.Weaver (1) C.Holmes (8)
104,104,Jul 24,,NYM,L3-12,9.0,14,12,10,2,4,6,5,0,3.61,46,173,116,4,2,0,0,41,3,0,0,0,1,0,0,4,Andy Fletcher,G.Cole (4-31-L) T.Hill (2) C.Ferguson (0) Y.Gómez (27)
105,105,Jul 26,@,BOS,L7-9,8.0,14,9,9,0,5,12,1,1,3.67,44,161,92,6,3,2,0,36,5,0,0,0,2,0,0,5,Hunter Wendelstedt,N.Cortés (5-33) T.Kahnle (3) T.Hill (1) L.Weaver (2-L) C.Holmes (2-BSv)
106,106,Jul 27,@,BOS,W11-8,10.0,13,8,6,2,5,9,3,1,3.69,48,175,115,4,0,2,0,42,4,0,0,0,0,1,1,7,John Tumpane,M.Stroman (5-25) C.Ferguson (2) J.Cousins (4) T.Hill (0) M.Tonkin (3) T.Kahnle (0) C.Holmes (0-W)
